TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,LPS_Id
PE,18,5118000023,MADAME TUSSAUD'S EXHIBITION,"SHOP P101 ON P1, SHOP P201, P207 & P208 ON P2, MINOR PART ON P3 AND MAJOR PART ON P4, THE PEAK TOWER, 128 PEAK ROAD, THE PEAK, HONG KONG",,2018-07-28,0
PE,18,5118000032,No Record,"THE LANDMARK, G/F LEVEL & 2/F LEVEL (WEST BRIDGE), DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,2018-03-09,0
PE,18,5118000041,ST. JOHN'S CATHEDRAL,"FANNY LI HALL AND LI HALL, ST. JOHN’S CATHEDRAL, 4-8 GARDEN ROAD, CENTRAL, HONG KONG",,2018-07-11,0
PE,18,5118000069,UNIVERSITY OF HONG KONG-LOKE YEW HALL.,"THE UNIVERSITY OF HONG KONG-LOKE YEW HALL, BONHAM ROAD, WESTERN, HONG KONG",,2018-06-16,0
PE,18,5118800034,Asia Society Museum,"ASIA SOCIETY HONG KONG CENTRE, UPPER SITE, MAGAZINE A, JUSTICE DRIVE, ADMIRALTY, INLAND LOT NO. 9000, HONG KONG",,2018-08-13,0
PE,18,5118800043,Magnum Club,"3/F (PORTION), SILVER FORTUNE PLAZA, 1 WELLINGTON STREET, CENTRAL, HONG KONG",,2017-12-13,0
PE,18,5118800052,Hard Rock Café Hong Kong,"SHOP 1, LG/F., 55 D'AGUILAR STREET, CENTRAL, HONG KONG",,2018-01-17,0
PE,18,5118800061,HONG KONG MARITIME MUSEUM,"UPPER DECK LEVEL (PORTION), PODIUM DECK LEVEL (PORTION) AND ROOF DECK LEVEL (PORTION), THE CENTRAL FERRY PIER NO. 8, CENTRAL, HONG KONG",,2018-02-21,0
PE,52,5152000014,CARITAS HONG KONG,"3/F & 5/F (BALCONY), 256A PRINCE EDWARD ROAD, KOWLOON CITY, KOWLOON",,2018-07-15,0
PE,52,5152000032,Jumpin  Gym U.S.A.,"PORTION OF 2ND BASEMENT, TREASURE WORLD, SITE 11, WHAMPOA GARDEN, HUNG HOM, KOWLOON",,2018-01-14,0
PE,52,5152000096,Jumpin  Gym U.S.A.,"PORTION OF SHOP B110-B111, B1/F,KCP, 128 CARPENTER ROAD, KOWLOON CITY, KOWLOON",,2018-07-10,0
PE,52,5152000102,Cute City,"SHOP 225, HOMANTIN PLAZA, HOMANTIN ESTATE, KOWLOON CITY, KOWLOON",,2018-03-26,0
PE,52,5152000120,ACADEMIC COMMUNITY HALL H. K. BAPTIST UNIVERSITY,"224 WATERLOO ROAD, KOWLOON CITY, KOWLOON",,2018-05-15,0
PE,52,5152800025,Jumpin  Gym U.S.A.,"SHOP NOS. 123, 124 & 124A, FIRST FLOOR, GRAND WATERFRONT PLAZA, 38 SAN MA TAU STREET, MA TAU KOK, KOWLOON",,2017-12-09,0
PE,52,5152800034,Jumpin  Gym U.S.A.,"SHOP NO. 12, GROUND FLOOR, JUBILANT PLACE SHOPPING ARCADE, 33 MA TAU KOK ROAD, TOKWAWAN, KOWLOON",,2018-01-30,0
PE,52,5152800070,VERY HAPPY,"SHOP 104A, 104B, 104C, 107C, 107D AND 107E, 1/F,HORAE PLAZA, NO. 209 MA TAU WAI ROAD,TO KWA WAN, KOWLOON",,2018-12-15,0
PE,52,5152800089,HONG KONG BAPTIST UNIVERSITY,"PORTION OF LEVEL 1 AND ROOM 201 ON LEVEL 2, ACADEMIC AND ADMINISTRATION BUILDING, 15 BAPTIST UNIVERSITY ROAD, KOWLOON TONG, N.K.I.L. 6173, KOWLOON",,2018-06-03,0
PE,52,5152800098,Cute City,"SHOP NO. F14, FIRST FLOOR, OI MAN PLAZA, UPPER OI MAN ESTATE, 60 CHUNG HAU STREET, KOWLOON",,2018-05-06,0
PE,94,5194000010,Yuen Long Town Hall,"YUEN LONG TOWN HALL, TAI YUK ROAD, YUEN LONG, NEW TERRITORIES",,2018-09-27,0
PE,94,5194800030,Molly Fantasy,"UNIT 1, SHOP NO. 222A, 2/F, PHASE 1, FORTUNE KINGSWOOD , 12-18 TIN YAN ROAD, TIN SHUI WAI , YUEN LONG, NEW TERRITORIES",,2018-06-01,0
PE,94,5194800085,CUTIE SHOP,"SHOP 4, G/F, FUK TAK BUILDING, 234-242 CASTLE PEAK ROAD, YUEN LONG, NEW TERRITORIES",,2018-02-26,0
PE,94,5194800094,The Green Atrium,"2/F (PORTION A), SITE C, 68 KUNG UM ROAD, YUEN LONG, NEW TERRITORIES",,2017-11-17,0
PE,94,5194800100,Jumpin  Gym U.S.A.,"SHOP NO. L126, FIRST FLOOR, TIN SHING SHOPPING CENTRE, TIN SHING COURT, 3 TIN CHING STREET, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-05-23,0
PE,94,5194800119,Jumpin  Gym U.S.A.,"SHOP NOS. M010, M011, M012, M013 AND M014, MEZZANINE FLOOR, KANG PING HOUSE BLOCK 5, (FORMING PART OF AREAS/FACILITIES), LONG PING ESTATE, YUEN LONG, NEW TERRITORIES",,2018-01-10,0
PE,96,5196800025,Jumpin  Gym U.S.A.,"PORTION OF SHOP NO. 31A & 31B, LEVEL 2, SHEUNG SHUI TOWN CENTRE, SHEUNG SHUI, NEW TERRITORIES",,2018-09-20,0
PE,96,5196800052,Namco Wonder Park,"SHOP NOS. 29 AND 29A, UG/F, AVON PARK, 15 YAT MING ROAD, FANLING, NEW TERRITORIES",,2018-10-16,0
PE,96,5196800070,Jumpin Gym U.S.A. Limited,"SHOP NOS. 158A AND 158-166, G/F, FANLING CENTRE, 33 SAN WAN ROAD, FANLING, NEW TERRITORIES",,2018-08-12,0
PE,96,5196800098,Dream Star,"SHOP NO. 26, 3/F, CHOI YUEN PLAZA, CHOI YUEN ESTATE, SHEUNG SHUI, NEW TERRITORIES",,2018-06-17,0
PE,96,5196800104,Rainbow Land,"SHOP R117, R118, 1/F, WAH SUM SHOPPING CENTRE, WAH SUM ESTATE, 18 YAT MING ROAD, FANLING, NEW TERRITORIES",,2018-05-12,0
PE,15,5115000022,Jumpin  Gym U.S.A.,"PORTION OF SHOP NO.1, 2/F, SITE 2, ABERDEEN CENTRE, 7-11 NAM NING STREET, ABERDEEN, SOUTHERN, HONG KONG",,2018-08-30,0
PE,15,5115000059,"Assembly Hall, Aberdeen Kai-fong Welfare Assn. Social Services Centre","G/F, 180B ABERDEEN MAIN ROAD, ABERDEEN, SOUTHERN, HONG KONG",,2018-05-04,0
PE,15,5115000068,Hong Kong International School - Tai Tam,"1 RED HILL ROAD, TAI TAM, SOUTHERN, HONG KONG",,2018-05-30,0
PE,15,5115000077,Ocean Park,"OCEAN PARK (EXCLUDES PORTION OF OCEAN PARK SQUARE), WONG CHUK HANG ROAD, BRICK HILL, ABERDEEN, SOUTHERN, HONG KONG",,2018-01-26,0
PE,95,5195800028,MEGA FUN,"SHOP 107, G/F, COMMERCIAL BLOCK B, TAI YUEN SHOPPING CENTRE, TAI YUEN ESTATE, 10 TING KOK ROAD, TAI PO, NEW TERRITORIES",,2017-12-02,0
PE,93,5193000059,The Hong Kong Jockey Club,"PORTIONS OF LEVEL 1-3,TMTL 277, TUEN MUN CENTRE, CASTLE PEAK ROAD, TUEN MUN, NEW TERRITORIES",,2018-01-11,0
PE,93,5193000068,Jumpin  Gym U.S.A.,"SHOP NOS. 301 & 302A, LEVEL 3, CHELSEA HEIGHTS, NO.1 SHEK PAI TAU PATH, TUEN MUN, NEW TERRITORIES",,2017-11-04,0
PE,93,5193800042,Dream-Land,"SHOP NOS. 4-5, 1/F, OCEAN WALK, 168-236 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES",,2018-09-20,0
PE,93,5193800051,Jumpin  Gym U.S.A.,"SHOP NOS. L321-L324, LEVEL 3, BUTTERFLY PLAZA, 1 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES",,2018-09-26,0
PE,93,5193800060,Jumpin  Gym U.S.A.,"SHOP NOS. L326, L327, L328 AND PORTION OF COMMON AREA, LEVEL 3, LEUNG KING PLAZA, LEUNG KING ESTATE, NO. 31 TIN KING ROAD, TUEN MUN, NEW TERRITORIES",,2018-01-13,0
PE,93,5193800079,Jumpin  Gym U.S.A.,"PORTION OF SHOP NO. S-220, S-221 AND S-222 AND THE EXTENDED AREA, LEVEL 2, ZONE S, H.A.N.D.S, YAU OI ESTATE, YAU OI ROAD, TUEN MUN, NEW TERRITORIES",,2018-07-30,0
PE,93,5193800088,Game Art,"SHOP UNIT 60-61 & 68-69, LEVEL 2, SUN TUEN MUN CENTRE, 55-65 LUNG MUN ROAD, TUEN MUN, NEW TERRITORIES",,2018-01-24,0
PE,62,5162800028,Namco Wonder Park,"SHOP NOS. 03 & 05 - 11 ON LEVEL 9, LANGHAM PLACE, 8 ARGYLE STREET, KOWLOON",,2018-02-14,0
PE,62,5162800073,MacPherson Stadium,"B/F (PORTION), G/F (PORTIONS),UG/F (PORTIONS), 1/F (PORTIONS), U1/F (PORTIONS),2/F (PORTION) & 3/F (PORTION), 38 NELSON STREET, MONG KOK, KOWLOON",,2017-12-22,0
PE,62,5162800091,Jumpin  Gym U.S.A.,"SHOP NO.115 ON FIRST FLOOR, OLYMPIAN CITY ONE, KOWLOON INLAND LOT NO.11074, KOWLOON",,2018-02-19,0
PE,11,5111000079,Jumpin  Gym U.S.A.,"PORTION OF SHOP 103B, 1/F., CITYPLAZA , 18 TAIKOO SHING ROAD, TAIKOO SHING, ISLAND EAST, HONG KONG",,2018-09-25,0
PE,11,5111000112,NORTH POINT KAIFONG WELFARE ADVANCEMENT ASSOCIATION-DR. SEAKER CHAN SHUI KUI HALL,"I. L. 8081 JAVA ROAD & MARBLE ROAD, EASTERN, HONG KONG",,2018-06-04,0
PE,11,5111800026,MAN LOK (VESSEL NO 5583),"MAN LOK (VESSEL NO. 5583) BERTHING AT NORTH POINT PASSENGER FERRY PIER (EAST PIER, WEST BERTH), NORTH POINT, HONG KONG",,2018-05-28,0
PE,11,5111800053,MAN ON (VESSEL NO A10363),"MAN ON (VESSEL NO A10363), BERTHING AT NORTH POINT (EAST) PASSENGER FERRY PIER, NORTH POINT, HONG KONG",,2018-06-19,0
PE,11,5111800099,Molly Fantasy,"SHOP 338, 3/F., KORNHILL PLAZA (SOUTH), 2 KORNHILL ROAD, QUARRY BAY, HONG KONG",,2018-06-26,0
PE,11,5111800105,MAN KIM (VESSEL A2463),"MAN KIM (VESSEL NO. A2463) (PORTION OF NO. 2 DECK, PORTION OF NO. 3 DECK AND PORTION OF MAIN DECK OF THE VESSEL) BERTHING AT NORTH POINT (EAST) PASSENGER FERRY PIER, NORTH POINT, HONG KONG",,2018-10-06,0
PE,11,5111800114,Cute City,"SHOP NO. B55, BASEMENT, PROVIDENT SQUARE, 21-53 WHARF ROAD, NORTH POINT, HONG KONG",,2018-04-12,0
PE,97,5197002026,Jumpin  Gym U.S.A.,"SHOP 68-74, LEVEL 3, HILTON PLAZA COMMERCIAL COMPLEX, 3-9 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",,2017-10-26,0
PE,97,5197002035,No Record,"LEVEL 2, SKYLIGHT ATRIUM (PORTION), MA ON SHAN PLAZA, LOT 382, 608 SAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-02-21,0
PE,97,5197002044,Rainbow Land,"SHOP 1, COMMERCIAL BLOCK 3, KWONG YUEN ESTATE, SHA TIN, NEW TERRITORIES",,2018-07-28,0
PE,97,5197002062,No Record,"CITY ONE SHATIN COMMUNITY HALL NEAR BLOCK 34 G/F, 2 HANG SHING STREET, SHA TIN, NEW TERRITORIES",,2018-09-11,0
PE,97,5197002080,Snoopy's World,"PORTION OF PODIUM, LEVEL 3, NEW TOWN PLAZA, 18-19 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",,2018-08-14,0
PE,97,5197002132,Shatin Racecourse,"THE HONG KONG JOCKEY CLUB, SHA TIN RACECOURSE, SHA TIN, NEW TERRITORIES",,2017-10-24,0
PE,97,5197800129,Dream-Land,"SHOP NO. 221, 2/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",,2018-05-07,0
PE,97,5197800138,Dream-Land,"SHOP NO. L13B, G/F, SUN CHUI SHOPPING CENTRE, SUN CHUI ESTATE, 2 CHUI TIN STREET, TAI WAI, SHA TIN, NEW TERRITORIES",,2017-10-21,0
PE,97,5197800147,Cute City,"SHOP NO. 54, FIRST FLOOR, MEI LAM SHOPPING CENTRE, MEI LAM ESTATE, 30 MEI TIN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",,2018-02-16,0
PE,97,5197800156,VERY HAPPY,"SHOP 335, 3/F, WO CHE PLAZA, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",,2018-05-15,0
PE,61,5161000010,MARINERS' CLUB,"3/F (PORTION), 11 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON",,2018-10-10,0
PE,61,5161000153,CRYSTAL BALLROOM AND CRYSTAL ROOMS OF HOLIDAY INN GOLDEN MILE,"3RD BASEMENT, HOILDAY INN GOLDEN MILE, 50 NATHAN ROAD, KOWLOON",,2018-05-08,0
PE,61,5161000658,JOCKEY CLUB AUDITORIUM,"JOCKEY CLUB AUDITORIUM, THE HONG KONG POLYTECHNIC UNIVERSITY, HUNG HOM, KOWLOON",,2018-08-28,0
PE,61,5161000667,Jumpin  Gym U.S.A.,"PORTION OF SHOP OT G11,GROUND FLOOR, OCEAN TERMINAL, HARBOUR CITY, KOWLOON",,2018-06-11,0
PE,61,5161800021,Merhaba,"G/F, YIU PONT HOUSE, 12 KNUTSFORD TERRACE, TSIM SHA TSUI, KOWLOON",,2018-04-02,0
PE,61,5161800067,ICC Observation Deck,"100/F (PORTION A), INTERNATIONAL COMMERCE CENTRE, 1 AUSTIN ROAD WEST, TSIM SHA TSUI, KOWLOON",,2018-01-10,0
PE,61,5161800085,GORDON WU HALL,"UPPER G/F(PTN), BP INTERNATIONAL HOUSE, 8 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON",,2018-01-26,0
PE,61,5161800094,M + Pavilion,"M + PAVILION, WEST KOWLOON CULTURAL DISTRICT, STT NO. KX2844, KOWLOON",,2018-07-21,0
PE,63,5163000014,"COMMUNITY CENTRE , MEI FOO SUN CHUEN","MEI FOO SUN CHUEN, 38 BROADWAY STREET, SHAM SHUI PO, KOWLOON",,2018-05-06,0
PE,63,5163000032,SKY FANTASIA,"SHOP 902, 9/F, DRAGON CENTRE, 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2018-09-24,0
PE,63,5163000041,SKY TRAIN,"SHOP 903, 9/F, DRAGON CENTRE, 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2018-10-04,0
PE,63,5163000102,Jumpin  Gym U.S.A.,"SHOP NO. 601A & 601B, 6/F, DRAGON CENTRE, 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",,2018-07-18,0
PE,63,5163800025,Jockey Club Creative Arts Centre,"LEVEL 0, LEVEL 1, JOCKEY CLUB CREATIVE ARTS CENTRE, 30 PAK TIN STREET, SHAM SHUI PO, KOWLOON",,2018-03-29,0
PE,63,5163800052,JAO TSUNG-I ACADEMY,"BLOCK P, BLOCK Q AND TOILET PORTION OF BLOCK W1, 800 CASTLE PEAK ROAD, LAI CHI KOK, SHAM SHUI PO, KOWLOON",,2017-12-20,0
PE,63,5163800061,Jumpin  Gym U.S.A.,"PORTION OF SHOP NO. 110, FIRST FLOOR, FORTUNE SHOPPING CENTRE, FORTUNE ESTATE, 8 HANG CHEUNG STREET, CHEUNG SHA WAN, KOWLOON",,2018-07-02,0
PE,63,5163800089,HERITAGE OF MEI HO HOUSE,"HERITAGE OF MEI HO HOUSE, G/F (PORTION) AND1/F (PORTION), YHA MEI HO HOUSE YOUTH HOSTEL,BLOCK 41, SHEK KIP MEI ESTATE, 70 BERWICK STREET, SHAM SHUI PO, KOWLOON",,2018-01-28,0
PE,12,5112000012,The Hong Kong Jockey Club,"WONG NEI CHUNG ROAD, H.K., WAN CHAI, HONG KONG",,2018-02-17,0
PE,12,5112000021,St. James' Settlement Ming Hua Hall,"PORTION OF 4/F & 5/F, 85 STONE NULLAH LANE, WAN CHAI, HONG KONG",,2018-01-24,0
PE,12,5112000030,Southorn Stadium,"111 JOHNSTON ROAD, WAN CHAI, HONG KONG",,2018-03-23,0
PE,12,5112000058,The Hong Kong Racing Museum,"PORTION OF 2/F AND PORTION OF 3/F, HAPPY VALLEY STAND, HAPPY VALLEY RACECOURSE, WONG NEI CHUNG RD., WAN CHAI, HONG KONG",,2017-11-10,0
PE,12,5112800032,Hong Kong Arts Centre - Pao Sui Loong and Pao Yue Kong Galleries,"4/F (MAJOR PORTION) & 5/F, 2 HARBOUR ROAD, WAN CHAI, HONG KONG",,2017-10-10,0
PE,12,5112800087,Jumpin  Gym U.S.A.,"SHOP NOS. 215 & 216B ON THE SECOND FLOOR, WINDSOR HOUSE, 311 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",,2018-01-25,0
PE,92,5192000034,青春無限,"SHOP 68 & 69, 2/F., NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2018-05-28,0
PE,92,5192000052,Hyperspace Mountain,"TL-303 (PORTION) TOMORROWLAND HONG KONG DISNEYLANDHONG KONG DISNEYLAND RESORT, LANTAU ISLAND, HONG KONG",,2018-07-18,0
PE,92,5192000061,Art of Animation & Animation Academy,"MS-204 (PORTION), MAIN STREET, U.S.A, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, HONG KONG",,2018-09-06,0
PE,92,5192800081,Treasure House,"PORTION B OF 2/F, NOAH'S ARK, MA WAN PARK, PAK YAN ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-02-01,0
PE,92,5192800106,Ark Expo,"G/F (PORTION A), NOAH'S ARK, MA WAN PARK, PAK YAN ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-02-08,0
PE,92,5192800124,Ark Garden,"LG-G/F, PORTION C, NOAH'S ARK, MA WAN PARK, PAK YAN ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-03-03,0
PE,92,5192800133,Ark Expo,"1/F (PORTION A), NOAH'S ARK, MA WAN PARK, PAK YAN ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-03-26,0
PE,92,5192800142,Ark Life Education House,"1/F PORTION B, NOAH'S ARK, MA WAN PARK, PAK YAN ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-03-26,0
PE,92,5192800188,7/F Banquet Hall,"PODIUM 7/F (PORTION), L'HOTEL NINA ETCONVENTION CENTRE, TWTL 353, 8 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2018-07-30,0
PE,92,5192800203,Ark Theatre,"2/F (PORTION A), NOAH'S ARK, MA WAN PARK, PAK YAN ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-02-10,0
PE,92,5192800212,Jumpin  Gym U.S.A.,"SHOP 3018, LEVEL 3, D‧PARK, 398 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2017-12-19,0
PE,92,5192800221,SOLAR TOWER,"G/F (PORTION), 1/F (PORTION) AND 2/F (PORTION), SOLAR TOWER, TAI YUK ROAD, MA WAN, TSUEN WAN, NEW TERRITORIES",,2018-03-14,0
PE,92,5192800249,Jumpin  Gym U.S.A.,"PORTION OF SHOP NOS. S207-S209 AND S213-S214, SECOND FLOOR, SMARTLAND, 36-60 TEXACO ROAD, TSUEN WAN, NEW TERRITORIES",,2018-08-05,0
PE,92,5192800267,NAMCO,"SHOP NOS. UG26-UG28, UG37-UG38, UPPER GROUND FLOOR, CITYWALK 2, 18 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2017-12-22,0
PE,92,5192800276,Molly Fantasy,"UNIT 338, 3/F, SKYLINE PLAZA, 88 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES",,2018-09-17,0
PE,92,5192800285,NAMCO,"SHOP 2071, LEVEL 2, D‧PARK, 398 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2017-11-30,0
PE,91,5191000046,Dream-Land,"SHOP 229, 2/F, SHEK LEI SHOPPING CENTRE, PHASE 2, SHEK LEI ESTATE, KWAI CHUNG, NEW TERRITORIES",,2018-08-16,0
PE,91,5191000055,Funny World,"SHOP NO. LG203, LG2/F, SHEK YAM SHOPPING CENTRE, SHEK YAM ESTATE, KWAI CHUNG, NEW TERRITORIES",,2018-06-20,0
PE,91,5191800048,Jumpin  Gym U.S.A.,"SHOP 208, 2/F, KWAI CHUNG SHOPPING CENTRE, KWAI CHUNG ESTATE, KWAI CHUNG, NEW TERRITORIES",,2018-06-26,0
PE,91,5191800066,Jumpin  Gym U.S.A.,"SHOP NOS. 408-413, LEVEL 4, CHEUNG FAT PLAZA, TSING YI, NEW TERRITORIES",,2018-02-28,0
PE,91,5191800075,DIALOGUE IN THE DARK EXPERIENTIAL EXHIBITION,"SHOP 213-216 & 226-233, 2/F, THE HOUSEHOLD CENTRE, 8 KING LAI PATH, KWAI CHUNG, NEW TERRITORIES",,2018-08-03,0
PE,91,5191800093,Cute City Amusement Co. Ltd.,"SHOP NO. 104, LEVEL 1, KWAI SHING EAST SHOPPING CENTRE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",,2018-09-04,0
PE,91,5191800109,Jumpin  Gym U.S.A.,"SHOP 101-102, FIRST FLOOR, HANG KING SHOPPING ARCADE, 9 WING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",,2018-03-21,0
PE,98,5198800029,Molly Fantasy,"SHOP 2-028, LEVEL 2, TSEUNG KWAN O PLAZA, 1 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2017-12-08,0
PE,98,5198800038,Jumpin  Gym U.S.A.,"SHOP NOS. 155 & 182-188, LEVEL 1, METRO CITY PHASE III, THE METROPOLIS, TKOTL 34, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-14,0
PE,98,5198800056,Relaxed Paradise,"SHOP NO. 203, PO LAM SHOPPING CENTRE, PO LAM ESTATE, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-07-04,0
PE,98,5198800065,Dream-Land,"SHOP 307A, 3/F, SHEUNG TAK SHOPPING CENTRE, SHEUNG TAK ESTATE, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-01-01,0
PE,98,5198800074,Tikitiki Bowling Bar and Disco,"4/F (MINOR PORTION), CENTRO, 1A CHUI TONG ROAD, SAI KUNG, NEW TERRITORIES",,2018-02-16,0
PE,98,5198800083,NAMCO,"UNITS F111 AND F112, POPCORN, 9 TONG CHUN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",,2018-08-15,0
PE,51,5151000062,快樂城,"SHOP NO. 117, PO TAT SHOPPING CENTRE, SAU MAU PING, KOWLOON",,2018-08-03,0
PE,51,5151000080,Funny World,"SHOP NO. 305A, TAK TIN SHOPPING CENTRE, TAK TIN ESTATE, LAM TIN, KOWLOON",,2018-08-28,0
PE,51,5151800107,Jumpin  Gym U.S.A.,"PORTION OF SHOP 233-234, 2/F, KAI TIN SHOPPING CENTRE EXTENSION, LAM  TIN, KOWLOON",,2017-12-20,0
PE,51,5151800134,VERY HAPPY,"SHOP NO. 124, M2 FLOOR, TSUI PING NORTH SHOPPING CENTRE, TSUI PING NORTH ESTATE, KWUN TONG, KOWLOON",,2018-08-09,0
PE,51,5151800143,CONSTRUCTION INDUSTRY COUNCIL KOWLOON BAY RESOURCE CENTRE,"G/F., NORTH BLOCK, CONSTRUCTION INDUSTRY COUNCIL KOWLOON BAY TRAINING CENTRE, 44 TAI YIP STREET, KOWLOON BAY, KOWLOON",,2018-05-15,0
PE,51,5151800152,ZERO CARBON BUILDING,"B/F, G/F AND M/F, ZCB, 8 SHEUNG YUET ROAD, KOWLOON BAY, KOWLOON",,2017-11-11,0
PE,51,5151800161,Jumpin  Gym U.S.A.,"PORTION OF SHOP NO. 301, THIRD FLOOR, DOMAIN, 38 KO CHIU ROAD, YAU TONG, KOWLOON",,2018-02-05,0
PE,51,5151800170,VERY HAPPY,"UNIT 10 ON L9 OF MEGABOX, ENTERPRISE SQUARE FIVE, KOWLOON",,2018-09-27,0
PE,51,5151800189,Comic Park & Cafe,"UNIT 23(MAJOR PORTION), 9/F, MEGABOX, ENTERPRISE SQUARE FIVE, 38 WANG CHIU ROAD, KOWLOON BAY, KOWLOON",,2017-12-01,0
PE,51,5151800198,Mabaland Game Station,"SHOP 113, G/F, TBG MALL, TAK BO GARDEN, 3 NGAU TAU KOK ROAD, KOWLOON BAY, KOWLOON",,2018-06-07,0
PE,51,5151800204,SUN MUSEUM,"4/F, SML TOWER, 165 HOI BUN ROAD, KWUN TONG, KOWLOON",,2018-06-25,0
PE,51,5151800213,Cute City,"SHOP NO.202, P2 FLOOR, PO TAT SHOPPING CENTRE, PO TAT ESTATE, 2 PO LAM ROAD, SAU MAU PING, KWUN TONG, KOWLOON",,2018-09-26,0
PE,17,5117000035,Hong Kong Disneyland Park,"HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, HONG KONG",,2018-07-27,0
PE,17,5117800028,Ngong Ping Theme Village,"G/F, THE TEMPLE & POST EXHIBIT,NGONG PING VILLAGE,NGONG PING ROAD, LANTAU, HONG KONG",,2018-06-28,0
PE,17,5117800037,Ngong Ping Theme Village,"VILLAGE SQUARE AND COUNTRY MARKET, NGONG PING VILLAGE, NGONG PING ROAD, LANTAU, HONG KONG",,2017-12-19,0
PE,17,5117800064,MALIBU GAMES,"L1(PORTION), DISNEY'S HOLLYWOOD HOTEL, HONG KONG DISNEYLAND RESORT, LANTAU ISLAND, NEW TERRITORIES",,2018-07-02,0
PE,53,5153800022,Jumpin  Gym U.S.A.,"SHOP NOS. 608-610, LEVEL 6, TSZ WAN SHAN SHOPPING CENTRE, 23 YUK WAH STREET, KOWLOON",,2018-04-19,0
PE,53,5153800031,Very Happy Entertainment,"SHOP S25, LEVEL 2, WONG TAI SIN SHOPPING CENTRE, WONG TAI SIN, KOWLOON",,2018-09-10,0
PE,53,5153800040,Jumpin  Gym U.S.A.,"PORTION OF SHOP NOS. 316-317, LEVEL 3, PLAZA HOLLYWOOD, DIAMOND HILL, KOWLOON",,2018-05-17,0
PE,53,5153800068,Very Happy Entertainment,"SHOP NO. S211-212, 2/F, CHUK YUEN PLAZA, WONG TAI SIN, KOWLOON",,2018-05-18,0
PE,53,5153800077,Jumpin  Gym U.S.A.,"PORTION OF SHOP NOS. 3205-3208, THIRD FLOOR,LOK FU PLAZA, WANG TAU HOM, KOWLOON",,2018-08-23,0
PE,53,5153800086,Namco Wonder Park,"UNIT UN3-02, SHOP NO. 3154, LEVEL 3, LOK FU PLACE, LOK FU ESTATE, 198 JUNCTION ROAD, KOWLOON",,2018-08-08,0
PE,53,5153800101,VERY HAPPY,"SHOP B206 & B207, 2/F, CHOI WAN SHOPPING CENTRE PHASE III, KOWLOON",,2018-10-27,0
TC,18,3013086089,No Record,"LG 1, PACIFIC PLACE, 88 QUEENSWAY, CENTRAL, HONG KONG",,2018-03-31,0
TC,18,3013094394,No Record,"LEVEL 4, CONRAD HONG KONG, 88 QUEENSWAY, CENTRAL, HONG KONG",,2018-03-31,0
TC,18,3013095014,No Record,"23/F(PTN), 24/F(PTN) AND 25/F(PTN), MANDARIN ORIENTAL HOTEL, 5 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,2018-03-31,0
